Question,Label
"DID YOU FEEL SAFE WITH YOUR FAMILY AT HOME?",2
"DID SOMETHING UNPLEASANT OCCUR WHEN YOU WERE WITH YOUR PARENT?",2
"DID YOU EXPERIENCE ANY HARM WHEN YOU WERE WITH YOUR CAREGIVER?",2
"DID YOU FEEL SCARED WHEN YOU WERE WITH YOUR FATHER?",2
"DID YOU EVER FEEL AFRAID WHEN YOU WERE AT HOME?",2
"WAS THERE A TIME WHEN YOU FELT UNSAFE OR SCARED?",2
"DID SOMETHING UNPLEASANT OCCUR WHEN YOU WERE WITH YOUR FAMILY?",2
"DID YOU FEEL SAFE WHEN YOU WERE WITH YOUR FATHER?",2
"DID YOU FEEL UNSAFE WHEN YOU WERE AT HOME?",2
"DID SOMETHING UNPLEASANT HAPPEN TO YOU WHEN YOU WERE WITH YOUR PARENT?",2
"HAVE YOU EVER FELT UNSAFE WITH YOUR FAMILY?",2
"DID YOU EVER FEEL UNSAFE AROUND YOUR SISTER?",2
"DID YOU EXPERIENCE SOMETHING HARMFUL IN YOUR TIME WITH HIM?",2
"DID YOU FEEL UNSAFE WHEN YOU WERE AT HOME?",2
"DID SOMETHING HURTFUL HAPPEN TO YOU RECENTLY?",2
"DID YOU FEEL UNSAFE WHEN YOU WERE AT HOME?",2
"DID YOU FACE ANY HARM OR TROUBLE DURING YOUR TIME WITH YOUR FAMILY?",2
"DID YOU FEEL SAFE AROUND YOUR FAMILY?",2
"DID YOU FEEL SAFE IN YOUR HOME?",2
"DID YOUR SISTER DO ANYTHING TO HURT YOU?",2
"DID YOU FEEL SCARED WHEN YOU WERE WITH YOUR DAD?",2
"DID YOU EXPERIENCE SOMETHING UNPLEASANT WHEN YOU WERE WITH YOUR FAMILY?",2
"DID SOMETHING UNPLEASANT HAPPEN TO YOU RECENTLY?",2
"DID YOU EXPERIENCE SOMETHING HARMFUL DURING YOUR TIME WITH YOUR SISTER?",2
"DID YOU FEEL SAFE AT HOME?",2
"DID YOU FEEL UNSAFE WHEN YOU WERE WITH YOUR FAMILY?",2
"DID YOU EXPERIENCE SOMETHING HURTFUL WHEN YOU WERE WITH HIM?",2
"DID SOMEBODY HURT YOU WHEN YOU WERE WITH YOUR PARENTS?",2
"DID YOU FEEL UNSAFE WHEN YOU WERE AT HOME?",2
"DID SOMETHING UNPLEASANT OCCUR WHILE YOU WERE WITH YOUR FAMILY?",2
"DID ANYONE HURT YOU WHILE YOU WERE AT HOME?",2
"DID YOU EVER FEEL SCARED WHEN YOU WERE WITH YOUR PARENTS?",2
"WAS THERE A TIME WHEN YOU FELT UNSAFE AROUND YOUR FAMILY?",2
"DID YOU FEEL SAFE WITH YOUR FRIENDS?",2
"DID YOU FEEL UNSAFE AROUND ANYONE IN YOUR HOME?",2
"DID YOU FEEL UNSAFE WHEN YOU WERE AT HOME?",2
"DID YOU EXPERIENCE ANY HARM WHEN YOU WERE WITH YOUR FAMILY?",2
"DID SOMETHING UNPLEASANT OCCUR WHEN YOU WERE WITH YOUR PARENTS?",2
"DID YOU FEEL UNSAFE AT ANY TIME WHEN YOU WERE WITH YOUR PARENTS?",2
"DID SOMETHING UNPLEASANT OCCUR WHEN YOU WERE WITH YOUR PARENT?",2
"DID YOU FACE ANY HARMFUL EXPERIENCES WHILE YOU WERE WITH YOUR PARENTS?",2
"DID YOU FEEL SCARED WHEN YOU WERE ALONE WITH YOUR FAMILY?",2
"DID YOU FEEL UNSAFE WHEN YOU WERE WITH YOUR CAREGIVER?",2
"DID YOU FEEL SAFE WHEN YOU WERE WITH YOUR FAMILY?",2
"DID ANYONE HURT YOU DURING YOUR TIME AT HOME?",2
"WAS THERE AN INCIDENT THAT MADE YOU FEEL UNSAFE WITH YOUR FAMILY?",2
"DID YOU EXPERIENCE SOMETHING HARMFUL WHEN YOU WERE AROUND YOUR FAMILY?",2
"DID YOU FEEL UNSAFE AROUND YOUR PARENTS?",2
"DID YOU FEEL SAFE AROUND YOUR CAREGIVER?",2
"DID SOMETHING UNPLEASANT OCCUR WHEN YOU WERE WITH YOUR FATHER?",2
"DID SOMETHING UNPLEASANT OCCUR WHEN YOU WERE WITH YOUR FAMILY?",2
"WAS THERE A TIME WHEN YOU FELT UNSAFE AROUND HIM?",2
"DID YOU EVER FEEL UNSAFE AROUND YOUR UNCLE?",2
"IS THIS THE SCHOOL YOU HAVE ATTENDED EVER SINCE YOU BEGAN?",2
"DID YOU CONTINUE TO ATTEND THE SAME SCHOOL FROM THE VERY BEGINNING?",2
"DID YOU ATTEND THIS SCHOOL FROM THE VERY BEGINNING OF YOUR EDUCATION?",2
"DID YOU ATTEND THIS SCHOOL EVER SINCE YOUR FIRST YEAR?",2
"DID YOU PARTICIPATE IN A GAME THAT MADE YOU UNCOMFORTABLE?",2
"DID YOU HAVE TO PARTICIPATE IN A GAME THAT YOU FOUND DISGUSTING?",2
"DID YOU HAVE TO PARTICIPATE IN AN UNPLEASANT GAME?",2
"DID YOU HAVE TO PARTICIPATE IN A GAME THAT WAS DISGUSTING?",2
"SO, YOU AGREE THAT SOMETHING WRONG OCCURRED?",2
"SO, YOU AGREE THAT SOMETHING WRONG HAPPENED?",2
"SO, YOU'RE SAYING THAT SOMETHING HAPPENED, RIGHT?",2
"SO, YOU DID EXPERIENCE SOMETHING AWFUL, DIDN'T YOU?",2
"DID HE TAKE HIS PANTS OFF IN FRONT OF YOU?",2
"DID HE TAKE HIS PANTS OFF IN FRONT OF YOU?",2
"WAS THERE A TIME WHEN HE EXPOSED HIMSELF TO YOU?",2
"DID HE TAKE OFF HIS PANTS IN FRONT OF YOU?",2
"WERE THERE ANY OTHER RULES YOU RECALL FROM DIFFERENT OCCASIONS?",2
"DID YOU FOLLOW DIFFERENT RULES AT OTHER TIMES THAT COME TO MIND?",2
"DID YOU EXPERIENCE DIFFERENT RULES AT OTHER TIMES THAT YOU CAN RECALL?",2
"WERE THERE ANY OTHER RULES THAT YOU REMEMBER FROM DIFFERENT TIMES?",2
"HAVE YOU EVER SEEN OTHER CHILDREN PLAYING INAPPROPRIATE GAMES WITH THEIR TEACHERS?",2
"DID YOU EVER SEE OTHER KIDS PLAYING INAPPROPRIATE GAMES WITH THEIR TEACHERS?",2
"WERE THERE TIMES WHEN OTHER STUDENTS PLAYED INAPPROPRIATE GAMES WITH THEIR TEACHERS?",2
"Is it true that sometimes other children are involved in inappropriate games with their teachers?",2
"DID YOU FEEL UNSAFE PLAYING THAT GAME, LUCY?",2
"DON'T YOU THINK IT'S UNFAIR FOR YOU TO HAVE TO PLAY A GAME LIKE THAT?",2
"DID YOU FEEL SAFE PLAYING THAT UNWANTED GAME?",2
"DID YOU FEEL SAFE PLAYING THAT DISTURBING GAME, OR WERE YOU UNCOMFORTABLE?",2
"DID CALLUM EVER HURT YOU IN ANY WAY?",2
"WAS CALLUM INVOLVED IN ANYTHING TROUBLING?",2
"DID YOUR EXPERIENCE WITH CALLUM INVOLVE ANY HARMFUL EVENTS?",2
"DID CALLUM EVER HURT YOU IN ANY WAY?",2
"DID YOU FEEL UNSAFE DURING YOUR TIME WITH YOUR FAMILY?",2
"DID YOU FEEL SCARED WHEN YOU WERE WITH YOUR PARENT?",2
"DID SOMETHING WRONG HAPPEN TO YOU DURING THAT TIME?",2
"DID ANYONE DO SOMETHING WRONG TO YOU RECENTLY?",2
"DIDN'T YOU ENJOY HAVING ICE CREAM?",2
"DIDN'T YOU ENJOY HAVING ICE CREAM?",2
"IT MUST HAVE BEEN FUN TO ENJOY ICE CREAM, WASN'T IT?",2
"DID YOU ENJOY EATING ICE CREAM?",2
"DID YOU FEEL SAFE WHEN YOU WERE WITH YOUR FAMILY?",2
"DID YOU FEEL SAFE AROUND YOUR FAMILY?",2
"DID YOU FEEL SCARED OR UNCOMFORTABLE IN THAT SITUATION?",2
"DID YOU FEEL UNSAFE AROUND YOUR UNCLE?",2
"DID YOU FALL ASLEEP?",2
"DID YOU FALL ASLEEP AT ANY POINT?",2
"DID YOU FALL ASLEEP AT THAT TIME?",2
"DID YOU FALL ASLEEP?",2
"WAS THERE A TIME WHEN HE DID SOMETHING WRONG?",2
"DID HE DO SOMETHING WRONG?",2
"DID HE DO SOMETHING WRONG?",2
"Did he do something wrong?",2
"DID YOU FEEL UNSAFE IN YOUR HOME?",2
"DID YOU FEEL UNSAFE WHEN YOU WERE AT HOME?",2
"DID SOMETHING UNPLEASANT OCCUR WHEN YOU WERE WITH THEM?",2
"DID SOMETHING WRONG TAKE PLACE WHEN YOU WERE WITH YOUR FAMILY?",2
"DID YOU FEEL UNSAFE AROUND ANYONE IN YOUR HOME?",2
"DID YOU FEEL UNSAFE WHEN YOU WERE AT HOME?",2
"DID YOU FEEL UNSAFE WHEN YOU WERE WITH YOUR PARENTS?",2
"WAS THERE A TIME WHEN YOU FELT UNSAFE AROUND YOUR FAMILY?",2
"DID YOU MENTION SOMETHING IMPORTANT THAT I MISSED?",2
"Could you repeat that last part? I didn't catch what you said.",2
"DID YOU MENTION SOMETHING IMPORTANT THAT I MISSED?",2
"DID YOU MENTION SOMETHING IMPORTANT THAT I MISSED?",2
"DID YOU FEEL UNSAFE AT ANY POINT DURING YOUR TIME WITH THEM?",2
"DID YOU FEEL UNSAFE WHEN YOU WERE AROUND YOUR FAMILY?",2
"DID YOU FEEL UNCOMFORTABLE WHEN YOU WERE AROUND THAT PERSON?",2
"WAS THERE A TIME WHEN YOU FELT UNSAFE WITH YOUR FAMILY?",2
"DID YOU FEEL SAFE DURING YOUR TIME AT HOME?",2
"DID YOU EXPERIENCE SOMETHING HARMFUL WHEN YOU WERE WITH YOUR FAMILY?",2
"WAS THERE A TIME WHEN YOU FELT UNSAFE WITH THAT PERSON?",2
"DID SOMETHING HURTFUL OCCUR WHEN YOU WERE WITH YOUR PARENTS?",2
"DID YOU FEEL UNSAFE WHEN YOU WERE AROUND YOUR UNCLE?",2
"DID YOU FEEL UNSAFE WHEN YOU WERE AT HOME?",2
"DID SOMEBODY HURT YOU WHEN YOU WERE ALONE?",2
"DID YOU FEEL SAFE WHEN YOU WERE AT HOME?",2
"DID YOU FEEL UNSAFE AT ANY TIME WITH YOUR FAMILY?",2
"DID YOU FEEL UNSAFE AROUND YOUR PARENTS?",2
"Wasn't there an incident that caused you distress while you were with your caregiver?",2
"DID YOU EXPERIENCE SOMETHING HURTFUL WHEN YOU WERE WITH YOUR FATHER?",2
"DID YOU HAVE TROUBLE FALLING ASLEEP?",2
"DID YOU HAVE TROUBLE FALLING ASLEEP?",2
"DID YOU HAVE TROUBLE FALLING ASLEEP?",2
"DID YOU HAVE TROUBLE FALLING ASLEEP?",2
"IT'S GOOD THAT YOU'RE SHARING THIS.",2
"SO I APPRECIATE YOUR HELP.",2
"YOU'RE FEELING GRATEFUL FOR THIS, AREN'T YOU?",2
"IT'S GOOD TO HEAR THAT FROM YOU.",2
"SO, YOU'RE TELLING ME THAT NOTHING WENT WRONG?",2
"IT SEEMS LIKE YOU MIGHT BE FEELING UNSAFE, IS THAT RIGHT?",2
"SO IT'S TRUE THAT SOMETHING WENT WRONG, ISN'T IT?",2
"SO, SOMETHING UNPLEASANT HAPPENED TO YOU, DIDN'T IT?",2
"ISN'T IT TRUE THAT HE STAYS CLOSE TO YOU WHEN YOU'RE IN THE BATH?",2
"DID HE EVER WATCH YOU WHILE YOU WERE IN THE BATH?",2
"ISN'T IT TRUE THAT HE STAYS RIGHT BY THE BATH?",2
"Is he often right there by the bathtub?",2
"WAS IT TRUE THAT HE BEGINS AT YOUR FEET AND MOVES UP TO YOUR LEGS?",2
"DID HE BEGIN AT YOUR FEET AND MOVE UP YOUR LEGS?",2
"DID HE BEGIN AT YOUR FEET AND MOVE UP TO YOUR LEGS?",2
"DID HE BEGIN AT YOUR FEET AND MOVED UPWARD ON YOUR LEGS?",2
"SO YOU PREFER THE OTHER GAMES OVER THE TICKLING GAME, DON'T YOU?",2
"DID YOU ENJOY THE OTHER GAMES BUT FEEL UNCOMFORTABLE WITH THE TICKLING GAME?",2
"DID YOU ENJOY THE OTHER GAMES MORE THAN THE TICKLING GAME?",2
"SO, IT SEEMS YOU ENJOYED THE OTHER GAMES, BUT IS IT TRUE THAT THE TICKLING GAME IS NOT YOUR FAVORITE?",2
"DID YOU FEEL BAD ABOUT PLAYING?",2
"DID YOU FEEL BAD ABOUT SOMETHING THAT HAPPENED DURING PLAYTIME?",2
"DID YOU FEEL BAD ABOUT PLAYING?",2
"DID YOU FEEL BAD WHEN YOU WERE PLAYING?",2
"DID YOU FIND MERMAIDS TO BE SOMETHING YOU ENJOYED?",2
"DID YOU REALLY ENJOY THE IDEA OF MERMAIDS?",2
"DID YOU FEEL SAFE WHEN YOU WERE WITH A MERMAID?",2
"DID YOU HAVE A GOOD EXPERIENCE WITH MERMAIDS?",2
"DID YOU FEEL LIKE IT LASTED FOREVER?",2
"DID SOMETHING AWFUL HAPPEN TO YOU A WHILE AGO?",2
"DID YOU HAVE TO WAIT A LONG TIME FOR HELP?",2
"DID YOU HAVE TO WAIT A LONG TIME FOR HELP?",2
"DID YOU FEEL THAT WHAT HAPPENED WAS WRONG?",2
"DID YOU EXPERIENCE SOMETHING HARMFUL?",2
"SO, IT'S TRUE THAT YOU EXPERIENCED SOMETHING NEGATIVE?",2
"SO SOMETHING UNPLEASANT DID OCCUR, HUH?",2
"DID YOU FEEL UNSAFE WHEN YOU WERE WITH YOUR CAREGIVER?",2
"DID YOU EXPERIENCE SOMETHING HARMFUL WHEN YOU WERE WITH YOUR SISTER?",2
"DID YOU EVER FEEL UNSAFE WHEN YOU WERE IN YOUR HOME?",2
"WAS THERE A TIME WHEN YOU FELT AFRAID OR UNSAFE AT HOME?",2
"DID SOMETHING UNPLEASANT OCCUR WHILE YOU WERE WITH YOUR PARENTS?",2
"DID SOMETHING UNPLEASANT OCCUR WHEN YOU WERE WITH YOUR FAMILY?",2
"DID YOU EXPERIENCE ANY HARM WHEN YOU WERE WITH YOUR FAMILY?",2
"DID YOU FEEL SAFE AT HOME?",2
"DID YOU FEEL SAFE AROUND YOUR FATHER?",2
"DID YOU FEEL SCARED WHEN YOU WERE WITH YOUR FAMILY?",2
"DID YOU FEEL UNSAFE WHEN YOU WERE WITH YOUR CAREGIVER?",2
"DID YOU EXPERIENCE ANY HARM WHEN YOU WERE WITH YOUR DAD?",2
"DID SOMETHING UNPLEASANT OCCUR WHEN YOU WERE WITH HIM?",2
"DID YOU FEEL SAFE WHEN YOU WERE WITH YOUR PARENTS?",2
"DID SOMETHING UNPLEASANT OCCUR WHEN YOU WERE WITH YOUR FATHER?",2
"DID ANYONE HURT YOU WHEN YOU WERE WITH YOUR FAMILY?",2
"DID YOU FEEL SAFE WHEN YOU WERE WITH YOUR FAMILY?",2
"DID SOMETHING AWFUL HAPPEN TO YOU RECENTLY?",2
"DID YOU EXPERIENCE ANY HARMFUL INCIDENTS WHEN YOU WERE WITH YOUR FRIEND?",2
"DID YOU EXPERIENCE ANY HARM WHEN YOU WERE WITH YOUR FAMILY?",2
"DID YOU EXPERIENCE ANY HARMFUL SITUATIONS WITH YOUR PARENTS?",2
"DID YOU EXPERIENCE SOMETHING UNPLEASANT DURING YOUR TIME WITH YOUR FATHER?",2
"DID SOMETHING WRONG OCCUR TO YOU WHEN YOU WERE WITH YOUR MOTHER?",2
"DID YOU FEEL UNSAFE AROUND YOUR GUARDIAN?",2
"DID YOU EXPERIENCE SOMETHING HARMFUL WHEN YOU WERE WITH YOUR FAMILY?",2
"DID YOU EXPERIENCE SOMETHING AWFUL WHEN YOU WERE WITH YOUR FAMILY?",2
"DID SOMETHING WRONG HAPPEN TO YOU WITH YOUR FAMILY?",2
"DID YOU FEEL SAFE WHEN YOU WERE WITH THAT PERSON?",2
"DID YOU FEEL UNSAFE WHEN YOU WERE AT HOME?",2
"DID YOU FEEL UNSAFE WHEN YOU WERE AT HOME?",2
"DID YOU FEEL UNSAFE IN YOUR HOME?",2
"DID YOU FEEL UNSAFE AT HOME?",2
"DID YOU EXPERIENCE SOMETHING UNPLEASANT WHEN YOU WERE WITH YOUR MOTHER?",2
"DID YOU FEEL UNSAFE WHEN YOU WERE WITH YOUR PARENTS?",2
"DID YOU FEEL UNSAFE WHEN YOU WERE AT HOME?",2
"DID YOU FEEL UNSAFE AROUND HIM?",2
"DID YOU FEEL UNSAFE WHEN YOU WERE WITH YOUR CAREGIVER?",2
"WAS THERE A TIME WHEN YOU FELT SCARED OR UNSAFE?",2
"DID YOU FEEL UNSAFE WHEN YOU WERE WITH YOUR RELATIVES?",2
"DID YOU FEEL UNSAFE SOMETIMES WHEN YOU WERE HOME?",2
"DID YOU EVER FEEL SCARED WHEN YOU WERE WITH YOUR PARENTS?",2
"DID YOU FEEL SAFE WHEN YOU WERE WITH YOUR GUARDIAN?",2
"DID YOU FEEL SAFE WHEN YOU WERE WITH YOUR FAMILY?",2
"DID YOU FEEL SCARED OR UNSAFE AT ANY TIME?",2
"DID YOU FEEL SAFE AROUND YOUR FAMILY MEMBERS?",2
"DID SOMETHING UNPLEASANT HAPPEN TO YOU WHEN YOU WERE WITH YOUR PARENTS?",2
"DID YOU FEEL UNSAFE WHEN YOU WERE WITH YOUR FAMILY?",2
"DID SOMEBODY DO SOMETHING HARMFUL TO YOU?",2
"DID YOU ENCOUNTER ANY PROBLEMS WHILE PLAYING MONOPOLY WITHOUT ME?",2
"DID YOU ENCOUNTER ANY PROBLEMS WHILE PLAYING MONOPOLY WITHOUT ME?",2
"DID YOU HAVE A FUN TIME PLAYING MONOPOLY, OR WERE THERE SOME THINGS THAT WEREN'T GOOD?",2
"DID YOU ENCOUNTER ANY PROBLEMS WHILE PLAYING MONOPOLY WITHOUT ME?",2
"DID YOU EXPERIENCE ANY HARM DURING YOUR TIME WITH YOUR UNCLE?",2
"DID YOU FEEL SAFE WHEN YOU WERE WITH YOUR FAMILY?",2
"DID SOMETHING UNPLEASANT HAPPEN TO YOU RECENTLY?",2
"DID SOMETHING UNPLEASANT HAPPEN TO YOU DURING YOUR TIME WITH YOUR SISTER?",2
"DID YOU FEEL UNSAFE AROUND HIM?",2
"DID YOU EXPERIENCE SOMETHING AWFUL WHEN YOU WERE WITH YOUR PARENT?",2
"DID ANYONE HURT YOU WHEN YOU WERE AT SCHOOL?",2
"WERE YOU HURT BY ANYONE IN YOUR FAMILY?",2
"DID SOMETHING UNPLEASANT OCCUR WHEN YOU WERE WITH YOUR PARENT?",2
"DID YOU EXPERIENCE SOMETHING HURTFUL WHEN YOU WERE WITH YOUR PARENTS?",2
"DID YOU EXPERIENCE SOMETHING UNPLEASANT WHEN YOU WERE WITH YOUR FAMILY?",2
"DID A DISTURBING INCIDENT OCCUR WHEN YOU WERE WITH YOUR PARENT?",2
"DID YOU FEEL SAFE AROUND YOUR FAMILY MEMBERS?",2
"DID YOU FEEL SAFE WHEN YOU WERE WITH YOUR FAMILY?",2
"DID SOMETHING UNPLEASANT OCCUR WHEN YOU WERE AT YOUR FRIEND'S HOUSE?",2
"DID YOU FEEL UNSAFE WHEN YOU WERE WITH YOUR FAMILY?",2
"DID YOU EXPERIENCE SOMETHING HARMFUL WHILE YOU WERE WITH YOUR PARENTS?",2
"WAS THERE A TIME WHEN YOU FELT UNSAFE IN YOUR HOME?",2
"DID YOU EXPERIENCE SOMETHING HARMFUL WHEN YOU WERE WITH YOUR FATHER?",2
"DID SOMETHING UNPLEASANT OCCUR WHILE YOU WERE AT HOME?",2
"DID SOMETHING HURTFUL OCCUR DURING YOUR TIME WITH HIM?",2
"DID YOU EXPERIENCE ANY HARMFUL SITUATIONS WHEN YOU WERE WITH YOUR PARENTS?",2
"DID YOUR SISTER EVER HURT YOU IN ANY WAY?",2
"DID YOU FEEL UNSAFE AROUND YOUR FAMILY MEMBERS?",2
"Could you please repeat what you just said?",2
"Could you repeat that for me, please?",2
"Could you repeat what you just said?",2
"DID YOU JUST SAY SOMETHING THAT NEEDS REPEATING?",2
"DID YOU FEEL SCARED WHEN YOU WERE WITH THAT PERSON?",2
"WAS THERE A TIME WHEN YOU FELT UNSAFE WITH YOUR FAMILY?",2
"DID YOU EXPERIENCE ANY HARM WHEN YOU WERE WITH YOUR FATHER?",2
"DID YOU EXPERIENCE SOMETHING UNPLEASANT WHEN YOU WERE AROUND YOUR COUSIN?",2
"DID SOMETHING HAPPEN TO YOU THAT MADE YOU FEEL UNCOMFORTABLE?",2
"DID ANYONE HURT YOU WHEN YOU WERE WITH YOUR FAMILY?",2
"DID YOU FEEL SCARED WHEN YOU WERE WITH THEM?",2
"DID SOMEONE HURT YOU IN YOUR HOME?",2
"DID YOU FEEL UNSAFE WHEN YOU WERE AT HOME?",2
"DID YOU FEEL UNSAFE AT HOME?",2
"DID SOMETHING UNPLEASANT HAPPEN WHEN YOU WERE WITH YOUR MOTHER?",2
"DID YOU FEEL SAFE WHEN YOU WERE WITH YOUR FAMILY?",2
"DID YOU FEEL UNSAFE DURING YOUR TIME WITH THEM?",2
"WERE YOU IN A SITUATION WHERE SOMETHING UNPLEASANT OCCURRED?",2
"DID YOU FEEL SAFE WHEN YOU WERE WITH YOUR PARENTS?",2
"DID YOU FEEL UNSAFE AROUND YOUR PARENTS?",2
"DID YOU FEEL UNSAFE AT ANY TIME WITH YOUR FAMILY?",2
"WASN'T THERE A TIME WHEN YOU FELT REALLY UNSAFE WITH YOUR RELATIVES?",2
"DID YOU FEEL UNCOMFORTABLE WHEN YOU WERE WITH YOUR FAMILY?",2
"DID YOU FEEL UNSAFE WHEN YOU WERE AT HOME?",2
"DID YOU FEEL UNSAFE WHEN YOU WERE WITH YOUR FRIEND?",2
"DID SOMETHING TROUBLING HAPPEN WHILE YOU WERE WITH YOUR DAD?",2
"DID YOU FEEL UNSAFE AT ANY TIME WITH YOUR FAMILY?",2
"DID YOU FEEL UNCOMFORTABLE AROUND ANY ADULTS IN YOUR LIFE?",2
"DID YOU FEEL SAFE AROUND YOUR FAMILY MEMBERS?",2
"YOU MUST HAVE FELT SCARED WHEN THAT HAPPENED, DIDN'T YOU?",2
"DID YOU FEEL UNSAFE WHEN YOU WERE AT HOME?",2
"DID YOU FEEL SAFE WITH THEM?",2
"DID YOU FEEL UNSAFE AROUND YOUR FAMILY MEMBER?",2
"DID YOU FEEL UNSAFE WHEN YOU WERE AT HOME?",2
"DID YOU FEEL SCARED WHEN YOU WERE ALONE WITH THAT PERSON?",2
"WAS THERE A TIME WHEN YOU FELT UNSAFE AROUND SOMEONE?",2
"WERE YOU EVER IN A SITUATION THAT MADE YOU FEEL UNCOMFORTABLE?",2
"DID YOU EVER FEEL SCARED WHEN YOU WERE WITH YOUR FAMILY?",2
"DIDN'T YOUR BROTHER DO SOMETHING WRONG TO YOU?",2
"DID YOU EXPERIENCE ANY HARMFUL SITUATIONS WHEN YOU WERE WITH YOUR SISTER?",2
"DID YOU EXPERIENCE SOMETHING DISTURBING WHILE PLAYING WITH YOUR FRIENDS?",2
"DID YOU ENJOY PLAYING A NEW GAME?",2
"DID YOU ENJOY PLAYING THAT NEW GAME?",2
"DID YOU PLAY A GAME THAT MADE YOU UNCOMFORTABLE?",2
"DID YOU FEEL UNSAFE WHEN YOU WERE AROUND YOUR FAMILY?",2
"WAS THERE EVER A TIME WHEN YOU FELT UNSAFE AROUND YOUR FRIENDS?",2
"DID YOU EVER FEEL UNSAFE WHEN YOU WERE AT HOME?",2
"DID YOU FEEL UNSAFE WHEN YOU WERE AT HOME?",2
"DID SOMETHING UNPLEASANT HAPPEN WITH MR. TICKLES?",2
"DID SOMEBODY DO SOMETHING HURTFUL TO YOU WITH MR. TICKLES?",2
"DID MR. TICKLES EVER HURT YOU IN ANY WAY?",2
"DID MR. TICKLES MAKE YOU FEEL UNCOMFORTABLE?",2
"DID YOU FEEL UNSAFE WHEN YOU WERE AT HOME?",2
"WERE YOU MISTREATED AT HOME?",2
"DID SOMETHING UNPLEASANT OCCUR WHEN YOU WERE WITH YOUR FAMILY?",2
"DID YOU EXPERIENCE SOMETHING HARMFUL WHEN YOU WERE WITH YOUR FAMILY?",2
"DID ANYONE TOUCH YOU INAPPROPRIATELY?",2
"DID ANYONE TOUCH YOU IN A WAY THAT MADE YOU UNCOMFORTABLE?",2
"WERE YOUR PRIVATE PARTS TOUCHED INAPPROPRIATELY?",2
"DID ANYONE TOUCH YOU INAPPROPRIATELY?",2
"DID YOU FEEL UNSAFE WHEN YOU WERE WITH YOUR FAMILY?",2
"WASN'T THERE A TIME WHEN YOU FELT UNSAFE WITH YOUR FAMILY?",2
"DID SOMEBODY HURT YOU WHEN YOU WERE WITH YOUR FAMILY?",2
"DID YOU EVER FEEL SCARED WHEN YOU WERE AROUND YOUR FAMILY?",2
"SO, YOU'RE SAYING THAT SOMETHING DID HAPPEN?",2
"DID YOU EXPERIENCE ANY HURTFUL EVENTS WHEN YOU WERE WITH YOUR FAMILY?",2
"DID YOU EXPERIENCE SOMETHING HARMFUL?",2
"WAS THERE SOMETHING WRONG THAT HAPPENED?",2
"DID YOU FEEL SAFE AROUND YOUR UNCLE?",2
"WAS THERE EVER A TIME WHEN YOU FELT UNSAFE WITH YOUR FAMILY?",2
"WAS THERE ANYTHING UNHAPPY THAT OCCURRED BETWEEN YOU AND YOUR SISTER?",2
"DID YOU FEEL UNSAFE OR UNCOMFORTABLE IN THAT SITUATION?",2
"DID YOU EXPERIENCE SOMETHING UNPLEASANT WHILE WITH YOUR FATHER?",2
"DID YOU FEEL SAFE AROUND THE PEOPLE YOU WERE WITH?",2
"DID YOU FEEL UNSAFE WHEN YOU WERE WITH THAT PERSON?",2
"WAS THERE A TIME WHEN YOU FELT UNSAFE AT HOME?",2
"DID YOU EVER FEEL SCARED OR UNCOMFORTABLE AROUND YOUR FAMILY?",2
"DID YOU FEEL SAFE WHEN YOU WERE WITH YOUR FAMILY?",2
"DID YOU EXPERIENCE SOMETHING HURTFUL WHEN YOU WERE WITH YOUR PARENTS?",2
"DID YOU FEEL SAFE WHEN YOU WERE AT HOME?",2
"DID YOU FEEL SAFE WHEN YOU WERE WITH YOUR PARENTS?",2
"WAS THERE A TIME WHEN YOU FELT LIKE YOU WERE ON TOP OF THE WORLD?",2
"DID YOU FEEL THE PRESSURE TO PERFORM WELL AT SCHOOL?",2
"DID YOU FEEL UNSAFE WHEN YOU WERE AROUND THAT PERSON?",2
"DID YOUR BROTHER HURT YOU IN ANY WAY?",2
"DID YOU EVER FEEL UNCOMFORTABLE AROUND SOMEONE IN YOUR LIFE?",2
"DID YOU FEEL SCARED WHEN YOU WERE WITH YOUR PARENT?",2
"DID ANYTHING UNPLEASANT HAPPEN TO YOU RECENTLY?",2
"DID YOU FEEL SAFE WHEN YOU WERE WITH YOUR FAMILY?",2
"DID YOU ENDURE SOMETHING DISTURBING WHEN YOU WERE WITH YOUR FAMILY?",2
"DID YOU FEEL SAFE AROUND YOUR FAMILY?",2
"DID YOU EXPERIENCE ANY TROUBLE WHILE YOU WERE WITH YOUR PARENTS?",2
"DID YOU PROMISE TO KEEP SOMETHING TO YOURSELF?",2
"DID YOU PROMISE NOT TO TELL ANYONE ABOUT THIS?",2
"IS THERE SOMETHING IMPORTANT WE SHOULD KEEP BETWEEN US?",2
"DID YOU PROMISE TO KEEP SOMETHING PRIVATE?",2
"DID YOU FEEL UNSAFE AROUND YOUR FAMILY?",2
"WERE YOU EVER IN A SITUATION WHERE YOU FELT UNSAFE?",2
"WASN'T IT SCARY WHEN YOU WERE WITH THEM?",2
"WASN'T THERE A TIME WHEN YOU FELT UNSAFE WITH YOUR FAMILY?",2
"DID YOU FEEL SAFE SHARING ALL THAT WITH ME, CHARLOTTE?",2
"IT SEEMS LIKE YOU'VE SHARED A LOT, CHARLOTTE, AND WE CAN CONCLUDE OUR TALK HERE.",2
